x_axis,channel_2
9.86125,(-0.023140790105552995-6.389511366851966e-17j)
9.86,(-0.055588856500955484-4.4962000434050744e-17j)
9.85875,(-0.09750428185844162-2.9712208016816395e-17j)
9.8575,(-0.04772231136365058+4.748459960267599e-18j)
9.85625,(0.06491478294239257-1.2131338221209315e-17j)
9.855,(0.1063854052946293+5.79761250037846e-17j)
9.85375,(0.04285237656489438-2.0802734296140276e-17j)
9.8525,(-0.014746064620264584+3.514033343727951e-17j)
9.85125,(0.0019583677152231332+2.611529584134833e-17j)
9.85,(0.01783203564303857-6.978728244463427e-17j)
9.84875,(-0.036439176466598173-3.675443069974891e-18j)
9.8475,(-0.08938263081474992+7.792445693944996e-18j)
9.84625,(-0.04274895129461047-9.133231537422445e-18j)
9.845,(0.059483795068246366-3.2794528138674876e-17j)
9.84375,(0.09300954979485723-2.9823485727929404e-17j)
9.8425,(0.0401183561968123-4.686451100779885e-17j)
9.84125,(-0.005328862299968655-3.439734586527792e-17j)
9.84,(-0.0035943342004136555+5.809828976334007e-17j)
9.83875,(-0.015581312438375648-1.605037795538832e-17j)
9.8375,(-0.06625704876830628+3.1746858476431336e-17j)
9.83625,(-0.08033904318590218+7.362968985967637e-18j)
9.835,(-0.00920425273773165+2.882996023994032e-17j)
9.83375,(0.07130413507819629-4.8681428328852836e-17j)
9.8325,(0.06542513729804665-5.184122818913108e-17j)
9.83125,(-0.004441447827671421-1.1404912959282254e-18j)
9.83,(-0.04473432280173343-2.0874045530356147e-18j)
9.82875,(-0.030866343895063836+1.6645226447570602e-17j)
9.8275,(-0.01361328092965006-4.7299414672080235e-17j)
9.82625,(-0.01032294891076026+7.680287855431278e-19j)
9.825,(0.016836203140873102+8.9192884237415e-17j)
9.82375,(0.0693263094527182+5.2917163389531567e-17j)
9.8225,(0.08445207636583588-1.6283823129823002e-17j)
9.82125,(0.029696857089533388-3.517096222239594e-17j)
9.82,(-0.03896618348976385-5.983349990040104e-17j)
9.81875,(-0.05353016302396398-6.776228297095398e-17j)
9.8175,(-0.024008015514305883-3.632837411568196e-17j)
9.81625,(-0.00983648507089437-3.1449990987865496e-17j)
9.815,(-0.03184031856549184-6.345999658403868e-17j)
9.81375,(-0.0553181801275117+9.390661321989928e-17j)
9.8125,(-0.04579504718343119+6.833173143015835e-17j)
9.81125,(-0.006484698908873149+3.959659002950089e-17j)
9.81,(0.0345820781200141+1.0717704026789831e-17j)
9.80875,(0.05225623204906127+1.1633260548124807e-17j)
9.8075,(0.04441666193688046-3.8732914251693856e-17j)
9.80625,(0.03597562928237318-6.67431334374918e-17j)
9.805,(0.04860380359812894-3.5099018521550514e-17j)
9.80375,(0.059509075425353136-2.3586029108563876e-17j)
9.8025,(0.021043523912855727+3.608187254301161e-17j)
9.80125,(-0.06007599705052496-1.5654811680230297e-17j)
9.8,(-0.10325211315839707-2.5470346200645193e-18j)
9.79875,(-0.05442616143944456+1.1849999683010245e-16j)
9.7975,(0.02655244853202518+4.5573186972171596e-17j)
9.79625,(0.036383233035556774-2.9189738215947136e-17j)
9.795,(-0.030869296854381504+4.32821032577848e-17j)
9.79375,(-0.07983110961535644-7.139435569724236e-17j)
9.7925,(-0.051354364009043994-1.7722551342712762e-17j)
9.79125,(0.007186979353503513+2.9189738215947136e-17j)
9.79,(0.0323236905516779-1.8854582339962092e-17j)
9.78875,(0.03844733390071761-1.859903791719363e-17j)
9.7875,(0.07310866125099652+2.3149968811376238e-17j)
9.78625,(0.12285929386809127+1.2510153310566807e-17j)
9.785,(0.12187991045110848+4.263256414560601e-17j)
9.78375,(0.03977531840142223+3.273982203656771e-17j)
9.7825,(-0.08004726745367034+3.391840213355096e-17j)
9.78125,(-0.160843127933899-2.072471522832363e-17j)
9.78,(-0.14855703787454944-5.838435245711664e-17j)
9.77875,(-0.052642927450240525+4.070655274263777e-17j)
9.7775,(0.04169339958581192-5.344722369735958e-17j)
9.77625,(0.03898905030908304-7.064135349006246e-17j)
9.775,(-0.04611365291298591+1.7293607567742152e-17j)
9.77375,(-0.07545670055150058-1.4771064823908974e-17j)
9.7725,(0.04079162273300312+5.045543822001728e-17j)
9.77125,(0.19487418822931574+1.1311894536604869e-16j)
9.77,(0.1963676604260581+4.037621776803596e-17j)
9.76875,(0.024964182439732127+2.7182678089897323e-18j)
9.7675,(-0.1385296066964421-6.047095982139251e-17j)
9.76625,(-0.15092450662089824-7.876361199126426e-17j)
9.765,(-0.06263674104490119-2.3852605726664265e-17j)
9.76375,(0.0116120576831974-1.6753438634946512e-17j)
9.7625,(0.05706298154336388+3.8553144120206667e-17j)
9.76125,(0.09962271342425186-2.1291333529156277e-18j)
9.76,(0.0862117186835177+8.085213643281968e-17j)
9.75875,(-0.03354565663569886+9.932947892400252e-17j)
9.7575,(-0.1616044319897582-7.345137242070792e-19j)
9.75625,(-0.14546674843827276-4.0515327996213693e-17j)
9.755,(-0.00657651549551828-2.1934203365536883e-17j)
9.75375,(0.08099917091484607+1.1217760705159862e-17j)
9.7525,(0.0537646193919175+1.8102822362253784e-17j)
9.75125,(0.03149606174982441-5.2828721822581847e-17j)
9.75,(0.07606073402640624-5.146246759907932e-17j)
9.74875,(0.0661396971865587+3.5837387312880636e-17j)
9.7475,(-0.06421458352180093+2.149274401386675e-17j)
9.74625,(-0.1357470686963929+1.080090793842673e-16j)
9.745,(0.021401660383397896+3.9802657102300714e-17j)
9.74375,(0.23344355704652395-1.2460275300184981e-17j)
9.7425,(0.16783638324183225-3.56498661791794e-17j)
9.74125,(-0.15996082357119157+3.491179525228852e-17j)
9.74,(-0.3432254307088884-2.110141380168823e-17j)
9.73875,(-0.1406861416648142-8.54237461838627e-17j)
9.7375,(0.1708103617847102-1.2521438967824932e-17j)
9.73625,(0.18659324528561796+5.643320329652013e-18j)
9.735,(-0.061334525718515366+1.0473554485663957e-16j)
9.73375,(-0.1851184611489396+8.101503897411556e-17j)
9.7325,(-0.011773482629384659+2.2841982341937274e-17j)
9.73125,(0.2030111458829378+3.4800726742112065e-17j)
9.73,(0.17414082254829644+2.057821114591213e-17j)
9.72875,(-0.032239185742768156-7.380574992713357e-17j)
9.7275,(-0.14239019204431808-7.291839966041451e-17j)
9.72625,(-0.04826955334094731+6.316410386649275e-18j)
9.725,(0.11195639298427654-2.0272538349885626e-17j)
9.72375,(0.16649019024035708-3.3047719269046576e-17j)
9.7225,(0.06693830116370526-3.719862742158515e-17j)
9.72125,(-0.12488818833715028+7.688962615262908e-17j)
9.72,(-0.2836452828745321+1.814549571950564e-17j)
9.71875,(-0.27184437626793967+2.089451857590735e-17j)
9.7175,(-0.061383108350260826-3.533438690216523e-17j)
9.71625,(0.18658086036415972+1.8556345423000556e-17j)
9.715,(0.26016064927663973-1.0424245550445916e-16j)
9.71375,(0.1347849416931381-4.0935466151368557e-17j)
9.7125,(-0.010195181380637564-3.2564364611943096e-17j)
9.71125,(-0.029540434394736262-6.163299877845663e-17j)
9.71,(0.027873588126924573-5.2563693447754136e-17j)
9.70875,(0.03625310560696687+5.6462061011770335e-18j)
9.7075,(-0.02557431513873928+9.819886834709815e-17j)
9.70625,(-0.08466327163793542+8.916152750164262e-17j)
9.705,(-0.0976187724620962-3.907985046680551e-17j)
9.70375,(-0.07413284938726589+1.3679874514491304e-17j)
9.7025,(-0.018120714951352652-1.0752292273922464e-16j)
9.70125,(0.0610648249000418-6.851246770808403e-17j)
9.7,(0.09823540083602128-5.4124549363457855e-17j)
9.69875,(0.030715008434235573+9.894868936814447e-18j)
9.6975,(-0.08600123583612111+2.4895930781901865e-17j)
9.69625,(-0.11201854468592053+2.461285656350386e-18j)
9.695,(-0.0022232070576467893+1.4915234268114853e-17j)
9.69375,(0.12494518476781456+2.475069792380792e-17j)
9.6925,(0.13981377401468312-1.4669134461904845e-17j)
9.69125,(0.05563360631888664-1.3902129329742076e-17j)
9.69,(-0.024179036503029154-4.829961910509698e-18j)
9.68875,(-0.054192628864447784+3.474232885456218e-18j)
9.6875,(-0.06642962567380523-1.0274419892023297e-16j)
9.68625,(-0.07593511744382338+1.4593623847944922e-17j)
9.685,(-0.05425225538293391+3.3702827738051825e-17j)
9.68375,(0.0011116472512925954+2.6104060285252748e-17j)
9.6825,(0.043446937793065875-2.2800351292256906e-17j)
9.68125,(0.04283080417251088-2.9271617061385107e-17j)
9.68,(0.02208588921050236+3.489562419465335e-17j)
9.67875,(0.007781071274677487+7.501791802368931e-17j)
9.6775,(-0.005012306329710413-1.849317902221449e-17j)
9.67625,(-0.01660414737831715-2.769474779731317e-17j)
9.675,(-0.0032209007030102156-4.5372670414205166e-18j)
9.67375,(0.031179630635380023-7.928306581999892e-17j)
9.6725,(0.03210307732941854+1.2983422327250599e-17j)
9.67125,(-0.025682469564654604+1.7946884428945573e-17j)
9.67,(-0.07391521116856842-3.003218265890916e-17j)
9.66875,(-0.03274862041614898+4.088972732812275e-18j)
9.6675,(0.06293565056457419-7.50953250624907e-17j)
9.66625,(0.09532535885961477-5.860451140881258e-17j)
9.665,(0.02576586443398375-6.329771638354132e-17j)
9.66375,(-0.0531892213472928+8.455541843917035e-17j)
9.6625,(-0.05697843700868668+5.4544492018213426e-17j)
9.66125,(-0.024893548645873467+8.969761019219629e-17j)
9.66,(-0.0355133270458839+1.9639089373228258e-18j)
9.65875,(-0.06364938715243212+5.785223437127456e-18j)
9.6575,(-0.015900777750957048+6.061311004592668e-18j)
9.65625,(0.10351775446354139-4.444937856056872e-17j)
9.655,(0.16275041582104355+1.1803052672421572e-16j)
9.65375,(0.07499921938138959-3.522185096009148e-18j)
9.6525,(-0.07337136402307863-1.0324146784510084e-17j)
9.65125,(-0.13075687634161973+4.831873268047111e-17j)
9.65,(-0.07138934040386681+1.279169609479118e-17j)
9.64875,(-0.002143788875657947-7.298656834871849e-17j)
9.6475,(0.004872705901578001-3.826701115557956e-17j)
9.64625,(-0.0008901794227440405-2.998135501748604e-17j)
9.645,(0.04510720770390104+1.2241915697294475e-16j)
9.64375,(0.10332883581097144+3.850400963924944e-17j)
9.6425,(0.08232069521510403+6.261659772580004e-17j)
9.64125,(-0.022185073108268852-3.1349647722591306e-17j)
9.64,(-0.11043017002996408-1.2708534581534105e-16j)
9.63875,(-0.10390694161484373+3.5509804566282124e-17j)
9.6375,(-0.03168493310751227-1.1095062566188815e-16j)
9.63625,(0.027425026858338017+3.551187249660933e-17j)
9.635,(0.04298141147815727-3.5545040506051225e-17j)
9.63375,(0.03896029268309121-4.352125439199631e-17j)
9.6325,(0.033283375968568694+7.206675662746279e-17j)
9.63125,(0.018057970470926377-4.439365669361058e-17j)
9.63,(-0.00652784781677807+8.129727874477457e-17j)
9.62875,(-0.01981285149965716+4.8394683817960537e-17j)
9.6275,(-0.01160004681352308-1.3201400826612117e-16j)
9.62625,(0.0021485241238957827-3.517886059322212e-17j)
9.625,(0.0056343219821615945-1.2789769243681805e-16j)
9.62375,(0.0031646033751880085-2.6141700390765374e-17j)
9.6225,(0.0009778885332478353-2.856577074538032e-18j)
9.62125,(-0.009485401667244637+1.9461444440058476e-17j)
9.62,(-0.03231655584757734+1.8915068781405688e-17j)
9.61875,(-0.0469592483262486+1.75933603971737e-18j)
9.6175,(-0.028893836389163888+3.6237330830991875e-17j)
9.61625,(0.016529210719753332+1.9915273515312872e-17j)
9.615,(0.05854883616208854+1.2399640635722877e-17j)
9.61375,(0.07372768625185558+3.213938326904434e-17j)
9.6125,(0.058478646447288576-1.2306861495183671e-17j)
9.61125,(0.01737650053307921-7.914683405324843e-17j)
9.61,(-0.03792807035611361+1.192554379214236e-17j)
9.60875,(-0.0795748419492147+3.078963311428364e-17j)
9.6075,(-0.07838258002651309+1.1723104100057507e-16j)
9.60625,(-0.036447845006440674+5.720498582367701e-17j)
9.605,(0.011942661255420433+7.140554115217539e-17j)
9.60375,(0.03855969813463166+3.6460075632225415e-17j)
9.6025,(0.04408305180433044-4.1274823025711117e-17j)
9.60125,(0.03805461218203715-3.2345619097285183e-17j)
9.6,(0.01964428274658613+2.1956978057953866e-18j)
9.59875,(-0.0065874348617338116+3.028120354677953e-17j)
9.5975,(-0.017363155662960365+4.4432042342351963e-17j)
9.59625,(0.0016064236171364997+5.4736318452997925e-17j)
9.595,(0.025554049279003708-2.44218024152452e-18j)
9.59375,(0.014858813123288713-3.3487542968356012e-18j)
9.5925,(-0.03227921564475986-8.901214795948934e-17j)
9.59125,(-0.07331873620702327-9.134233623978213e-17j)
9.59,(-0.06950079592869193-3.277371333244583e-17j)
9.58875,(-0.02324891395640294+4.246384147559443e-17j)
9.5875,(0.033079973347255306+6.305645931236007e-18j)
9.58625,(0.06814027152356562+8.427464428576796e-17j)
9.585,(0.06955404994059734-2.842170943040401e-17j)
9.58375,(0.047990221605028555-3.0419327918659903e-17j)
9.5825,(0.02591269565727892-3.591253635735948e-17j)
9.58125,(0.00910192121576955-1.2029732570224863e-16j)
9.58,(-0.02364319437154663-7.038258145950436e-17j)
9.57875,(-0.07901147014152061-6.510155152690151e-17j)
9.5775,(-0.10845672185792819-4.400465371385837e-17j)
9.57625,(-0.055086855688304466-5.658067386825129e-18j)
9.575,(0.05101520355453306+4.5699481499861304e-17j)
9.57375,(0.10063850974411832+2.7525082539305098e-17j)
9.5725,(0.04284407968438956-2.5511514984304687e-17j)
9.57125,(-0.037022375791605666+5.9110893669556e-17j)
9.57,(-0.03381753180442661-1.6674445045610504e-16j)
9.56875,(0.02463810285118427-1.591660910316776e-16j)
9.5675,(0.025678858773219872+7.072240615189473e-17j)
9.56625,(-0.04299363355411555+1.7106725913533694e-17j)
9.565,(-0.06265501624009599+2.2002785698397422e-17j)
9.56375,(0.029986735720682788+5.4517316340007105e-17j)
9.5625,(0.12568836101310485-2.7172196931060035e-17j)
9.56125,(0.08933718834851345-4.2591516130094945e-17j)
9.56,(-0.043821637096549924+4.886033251622661e-17j)
9.55875,(-0.11934470755996665+2.1437555562665443e-17j)
9.5575,(-0.07941580887627328-3.6119056359400555e-17j)
9.55625,(-0.016747466916356844-4.783205117875305e-17j)
9.555,(-0.008045336852889079-4.1554207813012455e-18j)
9.55375,(-0.006991672099459606+1.4227675110234713e-17j)
9.5525,(0.04680203229750407-2.052544609190544e-18j)
9.55125,(0.10456107197818909-1.2420928164250618e-17j)
9.55,(0.07929109278574664-2.822359962587929e-17j)
9.54875,(-0.011821077542707215-1.4648078003892634e-17j)
9.5475,(-0.06909370641463426-5.548773705383408e-17j)
9.54625,(-0.05620318406724658+5.58055858775399e-17j)
9.545,(-0.03434924738795291-1.3049571040932568e-16j)
9.54375,(-0.04320798485848812-2.472518345581459e-17j)
9.5425,(-0.034098644781660685+3.174260327651062e-17j)
9.54125,(0.03865007215429626+2.486568313967928e-17j)
9.54,(0.12410675941819853-2.4684344874539392e-18j)
9.53875,(0.13138364358563864+8.308767736190842e-17j)
9.5375,(0.047505314942757296+1.504973705264244e-17j)
9.53625,(-0.05579047362526576+3.8407567910351236e-17j)
9.535,(-0.11644121528449644-5.1014920378068273e-17j)
9.53375,(-0.1310481279153127-8.076831488660325e-17j)
9.5325,(-0.1133941571372161-4.3343547769335554e-17j)
9.53125,(-0.05792804521144606-2.5674893897162953e-18j)
9.53,(0.034015117031784274+6.600577127901355e-17j)
9.52875,(0.12443638912913331+2.4891114136878504e-17j)
9.5275,(0.16293250725630848+3.9638970089438605e-17j)
9.52625,(0.13095340591585392+1.2542731675715544e-16j)
9.525,(0.049850432736227974+4.208038901067559e-17j)
9.52375,(-0.042188686777970164+7.003965335612629e-17j)
9.5225,(-0.10876610536537176+3.338838394169813e-17j)
9.52125,(-0.12420012566759195-1.981685518653937e-17j)
9.52,(-0.0846228841993528-1.9969968432211736e-20j)
9.51875,(-0.013485372760485802+1.1242048130844145e-17j)
9.5175,(0.051155612162956346+2.99762701490874e-17j)
9.51625,(0.07768394288948823+1.1223443079856367e-16j)
9.515,(0.05382157510843129+3.5580969540219455e-17j)
9.51375,(-0.008638586206517545-4.904046895017742e-17j)
9.5125,(-0.07440764536279185+2.931922149867576e-17j)
9.51125,(-0.09901394159475922-9.414895979497398e-17j)
9.51,(-0.0568379123648939-4.792228912769757e-18j)
9.50875,(0.038459395529996526+1.4099767068084334e-17j)
9.5075,(0.1384834046580171-3.777748655718829e-18j)
9.50625,(0.1839413343477838-5.124832727862052e-17j)
9.505,(0.1360654182381985+1.8290412734058784e-17j)
9.50375,(0.00683374816191116-1.2707102234050645e-17j)
9.5025,(-0.13553776746982624-2.8594668163395096e-17j)
9.50125,(-0.2098069986689697-1.1276494577066978e-17j)
9.5,(-0.1854971512357624-9.49926391110313e-17j)
9.49875,(-0.09674552017328909-3.123609475347168e-17j)
9.4975,(0.009134567742902834+1.4110155334257643e-17j)
9.49625,(0.11157013374034604+1.9106285639300363e-17j)
9.495,(0.189570344909479-4.019117378318012e-17j)
9.49375,(0.19076230216790305-3.179423996284516e-17j)
9.4925,(0.08053149537515032-1.6359065066965818e-17j)
9.49125,(-0.08127175862493101-9.63788976845363e-18j)
9.49,(-0.16880430605620134+3.623414668184786e-17j)
9.48875,(-0.12189072807149241-3.059612969222736e-17j)
9.4875,(-0.013064098853696535-1.0830049014057711e-16j)
9.48625,(0.047403377043762136-2.6151018291149793e-17j)
9.485,(0.0413315330667524+1.10555046497514e-17j)
9.48375,(0.033388150365091365-4.33353599733338e-18j)
9.4825,(0.05320674192758324-5.1781707408826414e-18j)
9.48125,(0.05024712694997129-5.109175669273055e-17j)
9.48,(-0.017860744037979586+1.6871134774381664e-17j)
9.47875,(-0.10319632196673052-1.7613201599094167e-17j)
9.4775,(-0.11606529695442785+2.0061962786340424e-17j)
9.47625,(-0.036791579068104784+1.5063797967317252e-17j)
9.475,(0.059814248439313614+5.4622913141924555e-17j)
9.47375,(0.09192313125623267-3.2212215117855525e-19j)
9.4725,(0.05421087471628555-7.198466059644065e-17j)
9.47125,(0.005531120236008832+8.337466128020851e-18j)
9.47,(-0.005995685763828774-5.404714232465646e-17j)
9.46875,(0.011730652368006262-3.346293129781654e-17j)
9.4675,(0.0184031429668036+8.753358028428526e-18j)
9.46625,(-0.005804487899602492+3.6095820895928125e-17j)
9.465,(-0.039440036993422155+3.361814618471964e-17j)
9.46375,(-0.04966207400168159+3.6144475529319667e-17j)
9.4625,(-0.03345067354075663-2.3203019975544093e-17j)
9.46125,(-0.018135179263860178-4.42561954612972e-17j)
9.46,(-0.019837210346384263+2.7824393210809534e-17j)
9.45875,(-0.015751820045956016-2.7750024623559446e-17j)
9.4575,(0.026143146240178283-5.783348274561772e-18j)
9.45625,(0.09210963507351295+1.2433738932052875e-17j)
9.455,(0.1179186953809211-2.883837804547373e-17j)
9.45375,(0.05586854169762249-2.3458821083841867e-17j)
9.4525,(-0.05846400171931538-9.177858417714457e-18j)
9.45125,(-0.1273951025129074+2.6969982580054487e-18j)
9.45,(-0.09199514899712555-3.683786435940922e-18j)
9.44875,(-0.00026209361725338455+3.875250990414325e-17j)
9.4475,(0.04758598455483667-7.400856631645181e-17j)
9.44625,(0.02006895428407708-1.5997931816577661e-18j)
9.445,(-0.012399808971425329+5.472552937752428e-17j)
9.44375,(0.01584380734907576-2.6456315114173192e-17j)
9.4425,(0.0628431768496735+3.739525998737203e-17j)
9.44125,(0.03677749631816167+5.4679462670191865e-17j)
9.44,(-0.05513883623671812+7.55043079836212e-17j)
9.43875,(-0.09164104149367304+2.452689036480254e-17j)
9.4375,(-0.0046197100291776256+6.5093837528311456e-18j)
9.43625,(0.10621744161832598-3.839244843932402e-17j)
9.435,(0.09738459195373825-7.566526472481875e-17j)
9.43375,(-0.01916710448357339-9.47719216491082e-18j)
9.4325,(-0.09502770906741592-7.503295671379256e-17j)
9.43125,(-0.05886258007533884-1.4887897419126975e-17j)
9.43,(-0.004375499459680986+8.25564820715032e-18j)
9.42875,(-0.024699279344812825+3.758849989704081e-18j)
9.4275,(-0.05989748877499494+1.0025927608335283e-16j)
9.42625,(-0.0011430363977013318-9.337888370267015e-17j)
9.425,(0.11546597247806596+5.3932605723671725e-18j)
9.42375,(0.1400228129050001-1.3621390806193823e-17j)
9.4225,(0.02701151767363364+1.0538076467224973e-16j)
9.42125,(-0.09135635120138297+4.5890083876615296e-17j)
9.42,(-0.08522700980303845-1.5750965537190364e-18j)
9.41875,(0.009088651783183034-3.3940957861498172e-18j)
9.4175,(0.06293413517976677-4.049105027457279e-17j)
9.41625,(0.027707943517758047-1.0672878440756526e-16j)
9.415,(-0.03671639717801868+1.971894630791739e-17j)
9.41375,(-0.06610371556465146-3.6772793352360153e-17j)
9.4125,(-0.051716405787117725+9.040677056837552e-17j)
9.41125,(-0.01255942439422871+4.56231363883227e-17j)
9.41,(0.028156857508218638+1.4502196534588515e-18j)
9.40875,(0.04182366740254311+3.155848514855696e-17j)
9.4075,(0.020613692347685616+8.222971999499514e-17j)
9.40625,(0.0009517689909316811-9.423021824011724e-17j)
9.405,(0.015146558769972975+2.441760606249707e-17j)
9.40375,(0.03239466878202197+6.751084834886947e-17j)
9.4025,(0.005564917860478978-1.2151654872413862e-17j)
9.40125,(-0.03599234211356811+1.2100214981312327e-16j)
9.4,(-0.018721872175533606-6.68576462851103e-18j)
9.39875,(0.04583007105235194-7.624589450796903e-18j)
9.3975,(0.05735961997337657+2.39996850336968e-17j)
9.39625,(-0.015419323344094004-7.907088291575898e-17j)
9.395,(-0.07162583364164997+4.7218890226805796e-17j)
9.39375,(-0.037893032287650744+6.6976628469375055e-18j)
