x_axis,channel_2
9.60625,(-0.040494990136626045-1.8343819632126062e-17j)
9.605,(-0.026433581888696555-6.565322104441251e-17j)
9.60375,(0.021388566970661972-1.0415321771130247e-16j)
9.6025,(0.04297706553031842-3.952511163653779e-17j)
9.60125,(0.0013251637462657938+7.622587409508928e-18j)
9.6,(-0.05819822789916846+1.1491442301706201e-17j)
9.59875,(-0.057886885422380366+5.768824658074479e-17j)
9.5975,(0.013556917979265082+5.1168627043201405e-18j)
9.59625,(0.08527240822995649+1.1202340427215647e-16j)
9.595,(0.09094053244675358+6.606575387433663e-17j)
9.59375,(0.04056806252118575+6.897373067242927e-17j)
9.5925,(-0.009213253134072891-4.359455201516919e-17j)
9.59125,(-0.029607754738051-1.5632990427238804e-16j)
9.59,(-0.03640550444135868-1.8288752399182028e-16j)
9.58875,(-0.04664875871177818-4.332316386465217e-17j)
9.5875,(-0.05302090865045491+6.344354175002157e-17j)
9.58625,(-0.04498592240638012+4.923675477070877e-17j)
9.585,(-0.027933473946063755-2.046997241724496e-17j)
9.58375,(-0.008547607413057058+9.938342816947192e-17j)
9.5825,(0.020223134768030584-1.0572115361132985e-17j)
9.58125,(0.0629939109788295+1.2617952408957655e-17j)
9.58,(0.10015453520166927+6.447030172424186e-18j)
9.57875,(0.09800391886046571+5.91886754485093e-18j)
9.5775,(0.04132604504719809-1.856565581823932e-16j)
9.57625,(-0.04754519723755614-2.522646452722187e-18j)
9.575,(-0.11721274415105071+4.221552353782461e-17j)
9.57375,(-0.11707610898258469+4.516251910341812e-17j)
9.5725,(-0.03912544399972781+8.330018862876203e-18j)
9.57125,(0.0582568649413186+1.064855472579658e-17j)
9.57,(0.08918403934683382-1.6658767952033605e-17j)
9.56875,(0.02881559258852106+1.1023407296468453e-16j)
9.5675,(-0.04842199534164548-2.3238788190491225e-17j)
9.56625,(-0.05090817273704024-1.4942310624645782e-17j)
9.565,(0.014434486115448437-2.913160657541633e-17j)
9.56375,(0.050360026715126426-9.85247616021371e-18j)
9.5625,(0.004719033596153923-2.8142689567985695e-17j)
9.56125,(-0.051428681667481976-5.690288291059579e-17j)
9.56,(-0.023092317032937924+4.4708206782024514e-17j)
9.55875,(0.0654292040076044-4.156991480245698e-17j)
9.5575,(0.09411199677780133+4.4862915330755525e-17j)
9.55625,(0.014834168874583954+6.756392716910368e-17j)
9.555,(-0.07566915596620429+6.409404861941286e-17j)
9.55375,(-0.06859897543844176-1.297066949534428e-17j)
9.5525,(0.00576880095036009-5.965999988928918e-18j)
9.55125,(0.027502355375708814-9.45936727322281e-17j)
9.55,(-0.03460351890136825+3.074731602860299e-17j)
9.54875,(-0.07678669957281935-4.729368241720413e-17j)
9.5475,(-0.014612725968390182-1.6349400224520593e-17j)
9.54625,(0.08776172758819649+7.23706995198319e-18j)
9.545,(0.10259806805111191+1.0212019007858095e-16j)
9.54375,(0.01541716118789508+9.396133746941876e-17j)
9.5425,(-0.058603402502028015+7.368707435469238e-17j)
9.54125,(-0.03560566611674987-1.424783916526605e-17j)
9.54,(0.030996670179072743-2.4593258441468267e-17j)
9.53875,(0.03910307509219026-9.75104422018803e-18j)
9.5375,(-0.01986685038930276-7.275009058501606e-17j)
9.53625,(-0.06310535024741823-7.638529523538782e-18j)
9.535,(-0.03814543781241263-2.7451556708124935e-17j)
9.53375,(0.016909431613142213-1.0169138986484445e-17j)
9.5325,(0.03879194802833474-4.931350297347821e-17j)
9.53125,(0.01547177033515698+1.956967578703925e-17j)
9.53,(-0.0210139121665104+8.598330003194557e-17j)
9.52875,(-0.039947948953522536+4.955201368238864e-17j)
9.5275,(-0.025374486260266105+8.341635145797943e-17j)
9.52625,(0.024579570798059346+3.563272115879167e-17j)
9.525,(0.08042129544090104+2.9603904917000896e-17j)
9.52375,(0.08750086610352656+7.605395852192682e-18j)
9.5225,(0.02679067839743907-1.1366348933996675e-17j)
9.52125,(-0.04691540379925072-7.11756928578977e-17j)
9.52,(-0.06839373726667446-9.947001037613768e-17j)
9.51875,(-0.05032240206617164-2.5331517478260344e-17j)
9.5175,(-0.055273417592560034+2.1707712589388006e-17j)
9.51625,(-0.08196798960996135-3.27931751579531e-17j)
9.515,(-0.05058413459126946-3.710977377979575e-17j)
9.51375,(0.06702375897135923+1.9389854998248785e-17j)
9.5125,(0.1692166319497316+1.237674290430714e-16j)
9.51125,(0.14288638481888186+5.152385989356924e-18j)
9.51,(0.020611161163987528+5.45305947670715e-17j)
9.50875,(-0.06192941192177463-1.7448643779430385e-17j)
9.5075,(-0.0530680143186314+1.0510184169889226e-16j)
9.50625,(-0.037507316084370274-1.322837827645449e-17j)
9.505,(-0.08010091948906244-7.684893096233517e-17j)
9.50375,(-0.11100766274664413-7.748165999240145e-17j)
9.5025,(-0.03612686328047995-7.577872905965646e-18j)
9.50125,(0.09856817787442577-1.9468111946504106e-17j)
9.5,(0.1483640833736464+8.988781013289308e-17j)
9.49875,(0.06224156341951224+9.800410765709379e-18j)
9.4975,(-0.0538884987953038+4.613161990121471e-17j)
9.49625,(-0.08332578877419741-3.995465725866252e-18j)
9.495,(-0.033765712328932725-6.69732153856277e-17j)
9.49375,(0.011572602732822884+5.74666330315538e-17j)
9.4925,(0.018771889283181385-1.4095007228897144e-16j)
9.49125,(0.020182756812850134-8.726989969016776e-17j)
9.49,(0.03629661788674756-4.789263638350821e-17j)
9.48875,(0.04261856450797075+4.942287517493707e-17j)
9.4875,(0.015132711895829707+1.4505163346413636e-17j)
9.48625,(-0.033512528989993816+5.0501562607623557e-17j)
9.485,(-0.07096495643574571+3.049450205843588e-17j)
9.48375,(-0.07248770862613539+8.314965192508524e-17j)
9.4825,(-0.031903110328080124-6.238284738971918e-17j)
9.48125,(0.02872153519997546-3.750055694054418e-17j)
9.48,(0.06343560648315312-8.907640131405632e-17j)
9.47875,(0.04619953533769562+1.1141481129280542e-17j)
9.4775,(0.008459177779648924-9.304021566935909e-17j)
9.47625,(-0.0001968051251462602+2.498695930231347e-17j)
9.475,(0.013557892001718879+9.281202782384308e-17j)
9.47375,(-0.0026558561721639696+3.784457493757243e-17j)
9.4725,(-0.053204426165871996+3.3425412911354214e-17j)
9.47125,(-0.06750857967820985+3.08103048360422e-17j)
9.47,(-0.0008553614677606506-4.7494975006443835e-17j)
9.46875,(0.0859618978426521-4.259182728882913e-17j)
9.4675,(0.10032079488983016-1.8010344374155427e-17j)
9.46625,(0.03869682301057505-2.821719809702272e-17j)
9.465,(-0.027188035226120313+3.7932246222443816e-17j)
9.46375,(-0.06353130324698285-5.314137856614512e-17j)
9.4625,(-0.09766446526143464+5.485761795743614e-17j)
9.46125,(-0.1268945855139832+4.1787423990524244e-19j)
9.46,(-0.08965279706609294+2.1763461031122315e-17j)
9.45875,(0.03287720807736282-2.3112520494165213e-17j)
9.4575,(0.1519944097311989+9.4071560088175e-17j)
9.45625,(0.16742041839624563-3.57832704124052e-17j)
9.455,(0.08896892411384595-1.456869222620472e-17j)
9.45375,(0.0054842922336147855-7.106704766536966e-18j)
9.4525,(-0.036134234472747176+1.5508554119726276e-18j)
9.45125,(-0.05586653569595452+1.8620338876421337e-17j)
9.45,(-0.06562857852312011-5.512496416060284e-17j)
9.44875,(-0.04797898710687812-5.845124076813014e-17j)
9.4475,(-0.015162441411146994-1.4944438481084924e-17j)
9.44625,(-0.0148476396273397-7.272076988608156e-17j)
9.445,(-0.05082696318414803+5.579127830960214e-17j)
9.44375,(-0.06056665895272888-3.407128983196496e-17j)
9.4425,(-0.007536249358997409-7.835323437530309e-17j)
9.44125,(0.05930115840666137+1.9556880723312044e-17j)
9.44,(0.08153407213629484-1.6846836597100464e-17j)
9.43875,(0.07390404108577191-1.8452888958052946e-17j)
9.4375,(0.07415738802591329-2.1348174436617204e-17j)
9.43625,(0.059643007814451664+6.396819352538593e-18j)
9.435,(-0.006605548430788867+8.005032390219172e-17j)
9.43375,(-0.0779963336774265+8.056520831963453e-17j)
9.4325,(-0.07083406622474785-5.3532340306663904e-17j)
9.43125,(-0.006491600209144347+5.44709721185771e-17j)
9.43,(-0.0016328745320498231+1.9596979721217717e-17j)
9.42875,(-0.08589429144937717-3.093751214819763e-17j)
9.4275,(-0.13331499557782006-1.0848156406398951e-16j)
9.42625,(-0.04355786678697371-3.808626477498496e-17j)
9.425,(0.09550781722098996-5.536705919188433e-18j)
9.42375,(0.1275054677371263+1.710615429107431e-17j)
9.4225,(0.053854543612476366+4.15159993432875e-17j)
9.42125,(0.015943530876176098+4.407957557380527e-18j)
9.42,(0.06568675954775793+6.978331045363676e-17j)
9.41875,(0.089618339205068+1.0570623161561152e-16j)
9.4175,(0.0009611283278064687-1.4222355139491073e-17j)
9.41625,(-0.11258908325375394-1.7777720312679564e-17j)
9.415,(-0.11851196933046482-1.1580990148232833e-17j)
9.41375,(-0.036476996189089596-6.552043531989345e-17j)
9.4125,(0.002687856181747947-5.013935202730946e-17j)
9.41125,(-0.0409605701252962-1.2445954942959606e-16j)
9.41,(-0.06798918314587528+5.014920661503359e-18j)
9.40875,(-0.0011837780820233785+4.1609525822987236e-17j)
9.4075,(0.10035334779391122+3.6868727470809814e-17j)
9.40625,(0.12904643436002788+2.8268076228256204e-17j)
9.405,(0.06659578183870678+5.264753456687538e-17j)
9.40375,(-0.014396006985804633-1.0797859862923252e-17j)
9.4025,(-0.04758204071096696+6.833105706375137e-18j)
9.40125,(-0.027700904582161012+1.5167116962389124e-17j)
9.4,(0.007402980196329345-5.207969251821249e-18j)
9.39875,(0.012836649811875028-5.8627052446596895e-18j)
9.3975,(-0.0282107882584403-8.289246298573403e-18j)
9.39625,(-0.07757815674075147+6.311988183576424e-17j)
9.395,(-0.07085113936337535+9.745615903479683e-17j)
9.39375,(0.00035842633446694867+1.0068322891752324e-16j)
