x_axis,channel_2
9.625,(0.008052513211298117-1.7763568394002505e-18j)
9.62375,(0.00660781962259189-8.659739592076221e-18j)
9.6225,(0.0005833328717146564-1.7763568394002505e-18j)
9.62125,(-0.001296261719253632+1.7763568394002505e-18j)
9.62,(0.006616980835578648+6.217248937900877e-18j)
9.61875,(0.022476933722475573+4.440892098500626e-18j)
9.6175,(0.037459951360450904+8.881784197001253e-19j)
9.61625,(0.04118675138667929+4.440892098500626e-18j)
9.615,(0.028660724373847948+2.6645352591003758e-18j)
9.61375,(0.004101163334724069-5.3290705182007515e-18j)
9.6125,(-0.02108786844011513-2.6645352591003758e-18j)
9.61125,(-0.03513689574762507-7.105427357601002e-18j)
9.61,(-0.03316729204566983-2.55351295663786e-18j)
9.60875,(-0.02007603862684486-3.1086244689504384e-18j)
9.6075,(-0.007019942293283272+4.440892098500626e-18j)
9.60625,(-0.0037122162504134126+3.552713678800501e-18j)
9.605,(-0.011623938103601954+0j)
9.60375,(-0.022717168885036547+7.993605777301128e-18j)
9.6025,(-0.024750947724465972+4.440892098500626e-18j)
9.60125,(-0.009825814020185387-5.3290705182007515e-18j)
9.6,(0.019429144716482192-3.762384161998069e-18j)
9.59875,(0.05023154220871521-9.40621631834026e-18j)
9.5975,(0.06661199820427748-1.2811649378407608e-18j)
9.59625,(0.05875175193483281-2.5085973257921646e-18j)
9.595,(0.028915282621683802+7.18551435574486e-19j)
9.59375,(-0.009667628217858219+3.735517887053391e-18j)
9.5925,(-0.04020698660753032+2.7696264140442486e-18j)
9.59125,(-0.05144934834602671+5.382803068090108e-18j)
9.59,(-0.04302727319705407+5.003505600766901e-18j)
9.58875,(-0.024185276253669362+1.1052052549965851e-18j)
9.5875,(-0.007201080015288433-5.489244514488467e-19j)
9.58625,(7.785675729889263e-05+5.220581765041684e-19j)
9.585,(-0.001971825646466385-7.210518512544874e-18j)
9.58375,(-0.006484592172503103-1.2811649378407608e-18j)
9.5825,(-0.0056342606493336835+5.152136510954542e-19j)
9.58125,(0.003929493690885465-2.115610807651529e-18j)
9.58,(0.01910819629480559+2.1424770825962074e-18j)
9.57875,(0.032649393561112516+2.1424770825962074e-18j)
9.5775,(0.03775672009112125+2.5085973257921643e-18j)
9.57625,(0.031897271968603494+3.840864955342352e-18j)
9.575,(0.017650215163276656+3.0037892273516543e-18j)
9.57375,(0.0006096987343139003-2.5591881908114136e-18j)
9.5725,(-0.013854889362832789-4.311564526792004e-18j)
9.57125,(-0.022868284251589408-1.3010288602195278e-17j)
9.57,(-0.02633854044016997-7.32240486391914e-19j)
9.56875,(-0.025753294038384354-5.683328466359423e-18j)
9.5675,(-0.022750351828036003+1.0978489028976933e-18j)
9.56625,(-0.018407094108751923+2.6645352591003758e-18j)
9.565,(-0.013281421189744794+6.32234009284475e-18j)
9.56375,(-0.0076164846864345895+4.494624648389983e-18j)
9.5625,(-0.0012750968898112677+4.284954165192415e-18j)
9.56125,(0.006386756073228206+4.729043375042477e-18j)
9.56,(0.016111625616440504-2.3521475657937754e-18j)
9.55875,(0.0275793369782788-5.016682824894151e-18j)
9.5575,(0.0381790832298366-3.39677574549229e-18j)
9.55625,(0.042993618451694166-1.0983607295878712e-18j)
9.555,(0.03681542947011846-3.788447334542961e-18j)
9.55375,(0.017572177121251514+9.92590055000959e-18j)
9.5525,(-0.010908114965239836+9.614024683393165e-18j)
9.55125,(-0.0390810362471471+7.420188995742443e-18j)
9.55,(-0.0555952619349645+9.614024683393165e-18j)
9.54875,(-0.053228369443487106-8.407785685293046e-19j)
9.5475,(-0.0333752179919597-3.762384161998069e-18j)
9.54625,(-0.005971189653694285-6.948977597602614e-18j)
9.545,(0.015691064264740033-5.6438321563421925e-18j)
9.54375,(0.022494727667981877-1.1939305974242263e-17j)
9.5425,(0.014803746095559463-1.7900458902176787e-18j)
9.54125,(0.0020247857285132067-2.3526593924839535e-18j)
9.54,(-0.003593170615035021+3.396263918802112e-18j)
9.53875,(0.0048246142253115425+4.38953349344611e-18j)
9.5375,(0.023817052728800397+3.1357466572402055e-18j)
9.53625,(0.04127597000939239+2.1018230988774606e-19j)
9.535,(0.04396971861416063-2.6208810399696005e-20j)
9.53375,(0.026229291163440017-2.4812192241573083e-18j)
9.5325,(-0.005807041385558829+2.820473192408587e-18j)
9.53125,(-0.03728220937737751-9.419109695894816e-19j)
9.53,(-0.0532583278255982-2.169343357540886e-18j)
9.52875,(-0.047509341138076575-3.959389247758564e-18j)
9.5275,(-0.02591366749141496-1.959672874343318e-18j)
9.52625,(-0.0023324976582137927-3.0306555022963326e-18j)
9.525,(0.010319521025018595-2.559444104156503e-18j)
9.52375,(0.008042855941490807+1.3586079328588803e-17j)
9.5225,(-0.0023182851892501457+1.3166738362193666e-17j)
9.52125,(-0.008296727628480029+5.154425764446541e-18j)
9.52,(-0.0006435898393575173+2.481731050847486e-18j)
9.51875,(0.020025615589500147+2.6108027092110188e-18j)
9.5175,(0.043087269494916355-3.9188339219964575e-18j)
9.51625,(0.05432294338183638-2.5354636007368433e-18j)
9.515,(0.04475374657868373-3.559558204209215e-18j)
9.51375,(0.016319363102028528+3.387421415611006e-19j)
9.5125,(-0.019037724899104214-9.903838031189796e-19j)
9.51125,(-0.0461107889818607+1.8300893892896075e-18j)
9.51,(-0.054694587542914105+6.270981487790233e-18j)
9.50875,(-0.044426676245412994-1.5256192037503985e-18j)
9.5075,(-0.023689313681963337+1.868014856871784e-18j)
9.50625,(-0.0038335360536623036-8.339340431205908e-19j)
9.505,(0.007363324775060864-5.383314894780286e-18j)
9.50375,(0.009113537989940341-8.725334437002864e-18j)
9.5025,(0.00640499811663149+5.7700180431807065e-18j)
9.50125,(0.005646285573711204-2.215428279621742e-18j)
9.5,(0.010306445202495762+5.721545209651209e-18j)
9.49875,(0.019144555724004128+2.7182678089897327e-18j)
9.4975,(0.027576112738574354-8.827539820421718e-18j)
9.49625,(0.030723471537164763+3.9298651814063545e-19j)
9.495,(0.026019394932153266-1.2661609579333677e-18j)
9.49375,(0.014048822619352074-6.3581828913016945e-18j)
9.4925,(-0.002249840410392288+4.647932723518265e-18j)
9.49125,(-0.018979870945903934+2.121797868515261e-18j)
9.49,(-0.03234949615525429+3.66500275591474e-18j)
9.48875,(-0.03924845944250716-5.251998613742758e-19j)
9.4875,(-0.037768038538236307+9.26906989682089e-19j)
9.48625,(-0.027947026264548498-1.5543122344752192e-18j)
9.485,(-0.012359450067423176-5.220581765041682e-19j)
9.48375,(0.004272670506776315-2.0763704109793878e-18j)
9.4825,(0.016859677098809207-6.51129834867701e-19j)
9.48125,(0.022452714527873157-1.976552939009175e-18j)
9.48,(0.021904357005125333-1.3185785787327597e-18j)
9.47875,(0.01926683436660891-1.2537868362059044e-18j)
9.4775,(0.01889827237493669+1.9322947727084616e-18j)
9.47625,(0.021995598653157443+3.1187586661642236e-19j)
9.475,(0.02505374510162199+6.779961098123794e-19j)
9.47375,(0.02176495175708308+7.048623847570579e-19j)
9.4725,(0.00756566577829493-5.85112869470492e-18j)
9.47125,(-0.01606135421667381-6.373186871209088e-18j)
9.47,(-0.040724099402511045+2.1962096324855647e-18j)
9.46875,(-0.05492423240164904-2.0882327060166727e-18j)
9.4675,(-0.05064323962199195+1.7544836695949832e-18j)
9.46625,(-0.028657903792331588+4.651074408388372e-18j)
9.465,(0.0010733010225847863-6.373186871209088e-18j)
9.46375,(0.02467362729562428-6.636589904296013e-18j)
9.4625,(0.032302195975634274-1.464480972783828e-18j)
9.46125,(0.023869775774082534-2.549152651554271e-18j)
9.46,(0.00877453454250525-2.627121618208377e-18j)
9.45875,(-0.00035438698531130796+6.216737111210699e-18j)
9.4575,(0.003985642713862543-6.007066628013131e-18j)
9.45625,(0.019088452810962553-5.118888208313006e-18j)
9.455,(0.03360590590590492+4.624208133443693e-18j)
9.45375,(0.034874104472797686+1.4345211674072841e-18j)
9.4525,(0.01734606625074788+3.186593435604544e-18j)
9.45125,(-0.013301539422187612-3.4499964686914688e-18j)
9.45,(-0.043073117069378414-1.0189303583096513e-17j)
9.44875,(-0.05776232836817216+1.0220538341885431e-19j)
9.4475,(-0.05114874226472165-1.6341079569094674e-18j)
9.44625,(-0.02819070505758638+8.60800318065269e-19j)
9.445,(-0.0014141565008257615+3.6612024319595683e-19j)
9.44375,(0.016943263206201164+1.175817869551799e-18j)
9.4425,(0.021902623915229194-1.5661745295125047e-18j)
9.44125,(0.017529021803134606+3.267704087128757e-18j)
9.44,(0.012798895953702512+3.457889311969699e-18j)
9.43875,(0.014681147587491566-1.2269205612612258e-18j)
9.4375,(0.023186018432234+2.864524774342533e-19j)
9.43625,(0.03155813700123986-7.62748553410517e-18j)
9.435,(0.03121049428417621-1.9328065993986393e-18j)
9.43375,(0.017878234294188316-2.7575082056618744e-18j)
9.4325,(-0.005152232571876814+3.66120243195957e-19j)
9.43125,(-0.028742897504563224+8.203276260498695e-18j)
9.43,(-0.043212564842358366+1.024066218815103e-17j)
9.42875,(-0.043694976273766915+1.2300622461313335e-18j)
9.4275,(-0.032231743785490305+9.018674705175534e-19j)
9.42625,(-0.015658847176437965+2.1493216080049215e-18j)
9.425,(-0.0011028343743890972+3.6612024319595683e-19j)
9.42375,(0.00781320985042835-6.0480874833114035e-18j)
9.4225,(0.011844509091598265-3.2916845905484166e-18j)
9.42125,(0.014099420204410067-7.498413875741637e-18j)
9.42,(0.017034982428214815-1.6123322705207627e-18j)
9.41875,(0.02070591423184314-1.6204189060920394e-18j)
9.4175,(0.02321123189223263+1.0509115494387263e-19j)
9.41625,(0.022525041051662992-6.335389360299456e-18j)
9.415,(0.018020834942447207+1.4887173895485767e-18j)
9.41375,(0.0105547477895757+9.274770715141888e-18j)
9.4125,(0.0013665533783717976+6.555991079461978e-18j)
9.41125,(-0.008920392039854036+5.068041429948667e-18j)
9.41,(-0.020107086697435834-3.2916845905484166e-18j)
9.40875,(-0.031151732466973257-7.681218083994527e-18j)
9.4075,(-0.039125803839422484-4.440892098500626e-18j)
9.40625,(-0.03978263766867175-3.562724553568483e-18j)
9.405,(-0.029931301672812924+2.298415015904419e-18j)
9.40375,(-0.010199557856847159+3.683228222926543e-18j)
9.4025,(0.013945069485826744+3.552713678800501e-18j)
9.40125,(0.034150213275607987+1.8331603494306744e-19j)
9.4,(0.04332724968777879+5.969652987121131e-18j)
9.39875,(0.039496068602153496+5.695190761396708e-18j)
9.3975,(0.02674654490934443-4.438332965049736e-19j)
9.39625,(0.01251121421123455+1.541938112747756e-18j)
9.395,(0.0028355690365890807-5.1194000350031834e-18j)
9.39375,(-0.0012076997985580994+1.7494905644555722e-18j)
9.3925,(-0.0035004200431809347-6.44431131245448e-18j)
9.39125,(-0.009256138000619156+1.9322947727084616e-18j)
9.39,(-0.020355447476101286+9.352483768450905e-18j)
9.38875,(-0.03304268618516958+1.6204189060920394e-18j)
9.3875,(-0.039829310592642234-6.138768144556594e-18j)
